miRNA,ERR1736309,ERR1736310,ERR1736311,ERR1736312,ERR1736313,ERR1736314,ERR1736315,ERR1736316,ERR1736317,ERR1736318,ERR1736319,ERR1736320,ERR1736321,ERR1736322,ERR1736323,ERR1736324,ERR1736325,ERR1736326,ERR1736327,ERR1736328,ERR1736329,ERR1736330,ERR1736331,ERR1736332,ERR1736333,ERR1736334,ERR1736335,ERR1736336,ERR1736337,ERR1736338,ERR1736339
hsa-let-7a-3p,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
hsa-let-7a-5p,144.0,314.0,250.0,74.0,33.0,66.0,139.0,32.0,93.0,50.0,552.0,628.0,927.0,71.0,79.0,156.0,86.0,216.0,26.0,109.0,245.0,508.0,337.0,458.0,94.0,59.0,111.0,121.0,227.0,209.0,1100.0
hsa-let-7b-3p,5.0,6.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,3.0,7.0,1.0,0.0,0.0,1.0,6.0,1.0,2.0,11.0,8.0,12.0,3.0,3.0,0.0,2.0,0.0,0.0,6.0,53.0
hsa-let-7b-5p,113.0,202.0,113.0,35.0,11.0,15.0,28.0,4.0,48.0,17.0,67.0,160.0,264.0,24.0,7.0,42.0,16.0,40.0,4.0,33.0,206.0,67.0,79.0,76.0,39.0,19.0,18.0,45.0,31.0,32.0,942.0
hsa-let-7c-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7c-5p,4.0,2.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,24.0,18.0,38.0,1.0,2.0,7.0,0.0,1.0,0.0,4.0,9.0,23.0,4.0,14.0,4.0,3.0,2.0,1.0,6.0,2.0,13.0
hsa-let-7d-3p,70.0,94.0,109.0,41.0,27.0,31.0,79.0,21.0,74.0,42.0,214.0,207.0,332.0,47.0,38.0,92.0,53.0,70.0,8.0,79.0,90.0,228.0,142.0,194.0,58.0,24.0,69.0,48.0,102.0,112.0,987.0
hsa-let-7d-5p,45.0,68.0,51.0,13.0,3.0,4.0,29.0,6.0,28.0,8.0,82.0,115.0,138.0,12.0,9.0,44.0,16.0,32.0,5.0,34.0,59.0,65.0,68.0,71.0,25.0,16.0,25.0,21.0,23.0,43.0,232.0
hsa-let-7e-3p,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-let-7e-5p,8.0,14.0,7.0,0.0,1.0,5.0,15.0,5.0,6.0,3.0,33.0,60.0,64.0,6.0,7.0,13.0,8.0,11.0,4.0,4.0,15.0,35.0,17.0,27.0,5.0,2.0,9.0,9.0,11.0,10.0,40.0
hsa-let-7f-1-3p,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
hsa-let-7f-2-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-let-7f-5p,278.0,549.0,443.0,111.0,59.0,108.0,383.0,110.0,199.0,146.0,1485.0,1797.0,2009.0,211.0,142.0,461.0,178.0,495.0,37.0,242.0,492.0,1099.0,723.0,1333.0,171.0,128.0,300.0,314.0,461.0,663.0,2383.0
hsa-let-7g-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-let-7g-5p,84.0,128.0,96.0,29.0,7.0,19.0,38.0,6.0,36.0,18.0,136.0,248.0,238.0,41.0,18.0,33.0,25.0,31.0,1.0,41.0,141.0,81.0,116.0,139.0,38.0,32.0,36.0,35.0,63.0,51.0,360.0
hsa-let-7i-3p,12.0,8.0,5.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,6.0,14.0,17.0,1.0,1.0,6.0,3.0,4.0,1.0,3.0,16.0,3.0,12.0,13.0,2.0,3.0,0.0,6.0,6.0,2.0,56.0
hsa-let-7i-5p,333.0,585.0,495.0,159.0,17.0,40.0,141.0,36.0,154.0,99.0,465.0,529.0,772.0,60.0,36.0,182.0,108.0,183.0,29.0,176.0,476.0,261.0,373.0,411.0,112.0,67.0,113.0,129.0,196.0,163.0,2820.0
hsa-miR-100-5p,38.0,47.0,11.0,7.0,3.0,8.0,10.0,11.0,18.0,7.0,34.0,68.0,44.0,4.0,5.0,16.0,10.0,18.0,8.0,27.0,46.0,52.0,81.0,57.0,6.0,11.0,8.0,6.0,22.0,10.0,699.0
hsa-miR-101-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-101-3p,690.0,989.0,880.0,263.0,42.0,80.0,174.0,53.0,307.0,95.0,686.0,670.0,1045.0,55.0,64.0,191.0,145.0,249.0,45.0,147.0,769.0,387.0,682.0,437.0,137.0,164.0,122.0,147.0,194.0,132.0,1983.0
hsa-miR-101-5p,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
hsa-miR-10399-3p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-10399-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-103a-3p,124.0,2182.0,163.0,55.0,0.0,9.0,0.0,117.0,73.0,131.0,149.0,986.0,1548.0,48.0,49.0,6.0,262.0,432.0,4.0,23.0,211.0,25.0,831.0,174.0,168.0,172.0,185.0,1.0,45.0,0.0,5216.0
hsa-miR-10401-3p,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-106a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-106a-5p,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
hsa-miR-106b-3p,117.0,193.0,164.0,43.0,9.0,15.0,24.0,3.0,46.0,27.0,80.0,105.0,179.0,17.0,12.0,28.0,22.0,29.0,9.0,45.0,141.0,52.0,108.0,78.0,49.0,10.0,21.0,35.0,60.0,37.0,591.0
hsa-miR-106b-5p,114.0,110.0,153.0,43.0,6.0,13.0,25.0,14.0,23.0,20.0,123.0,142.0,164.0,13.0,5.0,17.0,21.0,27.0,4.0,22.0,85.0,39.0,100.0,94.0,38.0,19.0,16.0,28.0,44.0,27.0,287.0
hsa-miR-107,4.0,1.0,1062.0,2.0,3.0,0.0,0.0,27.0,318.0,0.0,644.0,4.0,3.0,5.0,1.0,68.0,0.0,7.0,17.0,168.0,1.0,2.0,1.0,25.0,32.0,4.0,79.0,49.0,0.0,134.0,2.0
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,33.0
hsa-miR-10a-5p,331.0,535.0,377.0,133.0,61.0,90.0,392.0,156.0,333.0,173.0,787.0,1317.0,1158.0,111.0,201.0,412.0,230.0,250.0,85.0,379.0,1542.0,848.0,892.0,745.0,114.0,94.0,223.0,196.0,408.0,478.0,14660.0
hsa-miR-10b-3p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
hsa-miR-10b-5p,701.0,1559.0,768.0,313.0,162.0,150.0,756.0,274.0,705.0,532.0,1493.0,3071.0,2519.0,185.0,431.0,783.0,440.0,617.0,192.0,960.0,3715.0,1952.0,2398.0,1784.0,236.0,280.0,465.0,316.0,889.0,984.0,26857.0
hsa-miR-11400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-11401,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1180-3p,5.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,23.0
hsa-miR-1180-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-1185-2-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-3p,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-122-5p,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1233-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1246,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1247-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1250-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1255a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1255b-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-125a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
hsa-miR-125a-5p,71.0,55.0,29.0,15.0,8.0,9.0,27.0,13.0,33.0,18.0,103.0,204.0,128.0,12.0,20.0,59.0,22.0,33.0,13.0,32.0,77.0,59.0,121.0,109.0,32.0,5.0,19.0,16.0,35.0,40.0,173.0
hsa-miR-125b-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-125b-5p,18.0,12.0,6.0,7.0,0.0,1.0,1.0,6.0,3.0,4.0,14.0,36.0,24.0,2.0,1.0,7.0,1.0,12.0,2.0,23.0,23.0,20.0,29.0,7.0,14.0,1.0,6.0,3.0,3.0,9.0,252.0
hsa-miR-126-3p,72.0,93.0,60.0,26.0,8.0,18.0,54.0,36.0,82.0,24.0,308.0,383.0,309.0,28.0,28.0,74.0,70.0,63.0,10.0,34.0,96.0,157.0,159.0,248.0,19.0,22.0,38.0,46.0,85.0,71.0,300.0
hsa-miR-126-5p,724.0,1283.0,964.0,281.0,88.0,184.0,556.0,187.0,478.0,455.0,2193.0,3096.0,2793.0,239.0,214.0,848.0,484.0,397.0,152.0,439.0,1572.0,1500.0,1526.0,2354.0,146.0,144.0,356.0,359.0,598.0,601.0,2793.0
hsa-miR-1260b,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-127-3p,3.0,7.0,7.0,0.0,1.0,1.0,5.0,2.0,1.0,15.0,28.0,16.0,20.0,13.0,0.0,26.0,3.0,3.0,0.0,15.0,25.0,25.0,15.0,41.0,1.0,0.0,0.0,9.0,9.0,13.0,114.0
hsa-miR-127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1270,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1273h-3p,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-128-1-5p,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
hsa-miR-128-3p,97.0,123.0,129.0,31.0,15.0,16.0,52.0,16.0,50.0,22.0,209.0,201.0,321.0,37.0,14.0,58.0,39.0,35.0,11.0,57.0,74.0,118.0,125.0,195.0,55.0,13.0,39.0,36.0,49.0,86.0,775.0
hsa-miR-1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1285-3p,21.0,26.0,17.0,10.0,3.0,0.0,0.0,0.0,14.0,3.0,12.0,10.0,18.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,15.0,1.0,11.0,10.0,3.0,1.0,2.0,1.0,4.0,3.0,30.0
hsa-miR-1285-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1296-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1299,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-1301-3p,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
hsa-miR-1303,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1306-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-1306-5p,3.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0
hsa-miR-1307-3p,5.0,7.0,13.0,3.0,0.0,0.0,2.0,1.0,4.0,4.0,8.0,18.0,19.0,1.0,0.0,4.0,5.0,3.0,2.0,7.0,9.0,11.0,17.0,13.0,4.0,0.0,2.0,2.0,2.0,6.0,64.0
