miRNA,ERR5922419,ERR5922420,ERR5922421,ERR5922422,ERR5922423,ERR5922424,ERR5922425,ERR5922426,ERR5922427,ERR5922428
hsa-let-7a-2-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-let-7a-3p,31.0,32.0,21.0,29.0,83.0,168.0,71.0,104.0,80.0,80.0
hsa-let-7a-5p,5006.0,8891.0,4858.0,6726.0,5911.0,10698.0,10241.0,7960.0,5764.0,20141.0
hsa-let-7b-3p,0.0,1.0,0.0,1.0,7.0,18.0,10.0,4.0,6.0,9.0
hsa-let-7b-5p,668.0,1183.0,922.0,583.0,2424.0,4459.0,4748.0,1922.0,4991.0,6988.0
hsa-let-7c-3p,1.0,1.0,1.0,0.0,0.0,10.0,6.0,3.0,1.0,4.0
hsa-let-7c-5p,469.0,794.0,439.0,226.0,553.0,1001.0,2176.0,567.0,2317.0,2839.0
hsa-let-7d-3p,73.0,54.0,46.0,29.0,143.0,283.0,471.0,160.0,155.0,225.0
hsa-let-7d-5p,451.0,353.0,331.0,307.0,276.0,340.0,587.0,300.0,360.0,954.0
hsa-let-7e-3p,19.0,7.0,12.0,6.0,26.0,52.0,74.0,28.0,49.0,40.0
hsa-let-7e-5p,752.0,866.0,745.0,685.0,1474.0,374.0,1025.0,467.0,883.0,2011.0
hsa-let-7f-1-3p,2.0,2.0,1.0,0.0,4.0,7.0,7.0,6.0,6.0,2.0
hsa-let-7f-2-3p,1.0,1.0,4.0,0.0,8.0,6.0,6.0,4.0,6.0,1.0
hsa-let-7f-5p,8113.0,7173.0,5930.0,5049.0,5338.0,7892.0,6399.0,5046.0,4132.0,8003.0
hsa-let-7g-3p,2.0,4.0,0.0,1.0,7.0,3.0,12.0,6.0,15.0,2.0
hsa-let-7g-5p,4797.0,2978.0,4125.0,2992.0,6135.0,4251.0,3905.0,3065.0,5380.0,4384.0
hsa-let-7i-3p,2.0,1.0,0.0,0.0,6.0,18.0,15.0,5.0,3.0,4.0
hsa-let-7i-5p,17545.0,25836.0,10447.0,7301.0,12273.0,16878.0,18295.0,11897.0,14486.0,19530.0
hsa-miR-1-3p,146.0,259.0,372.0,795.0,1377.0,1694.0,493.0,549.0,856.0,5300.0
hsa-miR-100-3p,1.0,0.0,3.0,1.0,0.0,13.0,1.0,0.0,2.0,2.0
hsa-miR-100-5p,74874.0,26012.0,28080.0,7073.0,12838.0,421898.0,232922.0,46654.0,73509.0,21654.0
hsa-miR-101-2-5p,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
hsa-miR-101-3p,2515.0,2818.0,1797.0,1103.0,3233.0,7967.0,3507.0,3947.0,4316.0,3106.0
hsa-miR-101-5p,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0
hsa-miR-10392-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-10393-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-10394-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-10396b-3p,4.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
hsa-miR-10399-3p,4.0,4.0,0.0,2.0,4.0,39.0,14.0,10.0,2.0,11.0
hsa-miR-10399-5p,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-103a-2-5p,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-103a-3p,2053.0,192.0,10.0,26.0,423.0,83.0,1895.0,1485.0,1431.0,755.0
hsa-miR-10401-3p,1.0,4.0,1.0,1.0,2.0,11.0,9.0,5.0,1.0,2.0
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-105-3p,4.0,1.0,0.0,3.0,2.0,20.0,23.0,11.0,4.0,4.0
hsa-miR-105-5p,269.0,233.0,56.0,63.0,322.0,970.0,3151.0,1065.0,347.0,1625.0
hsa-miR-10522-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10526-3p,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-106a-3p,0.0,0.0,0.0,3.0,23.0,13.0,5.0,9.0,10.0,3.0
hsa-miR-106a-5p,9.0,9.0,16.0,24.0,87.0,67.0,39.0,35.0,51.0,106.0
hsa-miR-106b-3p,618.0,868.0,431.0,517.0,1660.0,1690.0,2250.0,1616.0,1614.0,1890.0
hsa-miR-106b-5p,154.0,39.0,160.0,168.0,308.0,355.0,115.0,92.0,306.0,269.0
hsa-miR-107,68.0,29.0,106.0,143.0,305.0,120.0,2570.0,63.0,647.0,355.0
hsa-miR-10a-3p,52.0,43.0,55.0,24.0,141.0,604.0,277.0,290.0,124.0,111.0
hsa-miR-10a-5p,2969.0,3265.0,2032.0,903.0,4995.0,14984.0,13713.0,4465.0,5144.0,6623.0
hsa-miR-10b-3p,11.0,6.0,4.0,3.0,35.0,40.0,66.0,31.0,12.0,17.0
hsa-miR-10b-5p,1318.0,1207.0,335.0,274.0,4063.0,6356.0,7785.0,3241.0,984.0,3241.0
hsa-miR-11399,5.0,7.0,2.0,1.0,0.0,21.0,17.0,11.0,2.0,6.0
hsa-miR-11400,4.0,0.0,0.0,10.0,0.0,10.0,5.0,0.0,0.0,20.0
hsa-miR-11401,1.0,2.0,0.0,0.0,1.0,10.0,24.0,9.0,5.0,15.0
hsa-miR-1179,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1180-3p,72.0,125.0,82.0,79.0,486.0,1291.0,1668.0,919.0,338.0,1211.0
hsa-miR-1185-1-3p,16.0,29.0,19.0,20.0,58.0,24.0,27.0,43.0,39.0,92.0
hsa-miR-1185-2-3p,1.0,7.0,3.0,3.0,35.0,10.0,5.0,15.0,3.0,8.0
hsa-miR-1185-5p,1.0,9.0,21.0,10.0,145.0,10.0,7.0,22.0,96.0,24.0
hsa-miR-1193,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0
hsa-miR-1197,18.0,22.0,38.0,25.0,488.0,69.0,72.0,110.0,285.0,129.0
hsa-miR-12114,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-12131,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-12133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-12136,10.0,2.0,15.0,9.0,276.0,1.0,0.0,0.0,3.0,7.0
hsa-miR-122-5p,565.0,947.0,1.0,5.0,11.0,28.0,356.0,50.0,5.0,28.0
hsa-miR-1226-3p,2.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0
hsa-miR-1226-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-1228-3p,1.0,0.0,1.0,1.0,1.0,9.0,7.0,2.0,2.0,14.0
hsa-miR-1228-5p,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-1229-3p,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-1231,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
hsa-miR-1233-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
hsa-miR-124-3p,0.0,17.0,0.0,1.0,5.0,3.0,6.0,87.0,2.0,2.0
hsa-miR-124-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1243,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1244,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245a,0.0,6.0,0.0,3.0,1.0,0.0,5.0,2.0,4.0,7.0
hsa-miR-1245b-3p,1.0,2.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0
hsa-miR-1245b-5p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,108.0,511.0,15.0,6.0,93.0,141.0,898.0,1375.0,24.0,35.0
hsa-miR-1247-3p,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0
hsa-miR-1247-5p,70.0,96.0,89.0,115.0,464.0,221.0,448.0,258.0,282.0,582.0
hsa-miR-1248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1249-3p,4.0,3.0,2.0,3.0,8.0,23.0,35.0,10.0,12.0,11.0
hsa-miR-1249-5p,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1250-5p,2.0,15.0,0.0,2.0,8.0,4.0,15.0,22.0,2.0,10.0
hsa-miR-1251-5p,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
hsa-miR-1252-5p,2.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0
hsa-miR-1255a,4.0,7.0,2.0,0.0,2.0,3.0,3.0,2.0,6.0,1.0
hsa-miR-1255b-5p,8.0,39.0,27.0,15.0,67.0,82.0,124.0,60.0,116.0,140.0
hsa-miR-1256,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
hsa-miR-125a-3p,345.0,604.0,137.0,141.0,386.0,2311.0,4537.0,1767.0,759.0,1920.0
hsa-miR-125a-5p,3965.0,958.0,1589.0,1270.0,1896.0,14960.0,25520.0,3225.0,4448.0,8525.0
hsa-miR-125b-1-3p,93.0,28.0,10.0,8.0,5.0,802.0,451.0,40.0,7.0,67.0
hsa-miR-125b-2-3p,2.0,3.0,1.0,0.0,3.0,1.0,4.0,10.0,5.0,5.0
hsa-miR-125b-5p,1640.0,222.0,438.0,185.0,1011.0,15554.0,13940.0,1307.0,1162.0,1983.0
hsa-miR-126-3p,6052.0,3071.0,3448.0,5126.0,21972.0,5842.0,5259.0,4638.0,7068.0,17932.0
hsa-miR-126-5p,128.0,97.0,290.0,117.0,1959.0,283.0,284.0,639.0,2141.0,512.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1260b,13.0,10.0,23.0,25.0,10.0,8.0,31.0,12.0,19.0,23.0
hsa-miR-1262,12.0,41.0,18.0,8.0,25.0,74.0,182.0,129.0,64.0,111.0
hsa-miR-1265,1.0,4.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,2.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-1268b,1.0,1.0,0.0,0.0,6.0,1.0,4.0,0.0,5.0,9.0
hsa-miR-1269a,1.0,15.0,21.0,0.0,34.0,65.0,0.0,20.0,60.0,0.0
hsa-miR-1269b,14.0,0.0,0.0,14.0,24.0,35.0,36.0,2.0,0.0,68.0
hsa-miR-127-3p,2133.0,4064.0,2093.0,2807.0,11923.0,2726.0,3854.0,4580.0,3883.0,6791.0
hsa-miR-127-5p,30.0,58.0,67.0,69.0,268.0,104.0,101.0,115.0,168.0,167.0
hsa-miR-1270,1.0,1.0,3.0,0.0,9.0,5.0,6.0,3.0,2.0,6.0
hsa-miR-1271-3p,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
hsa-miR-1271-5p,10.0,7.0,19.0,6.0,117.0,33.0,37.0,20.0,70.0,46.0
hsa-miR-1273c,1.0,1.0,0.0,1.0,5.0,12.0,5.0,7.0,5.0,2.0
hsa-miR-1273h-3p,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0
hsa-miR-1273h-5p,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0
hsa-miR-1275,2.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0
hsa-miR-1276,0.0,2.0,1.0,1.0,5.0,2.0,5.0,6.0,0.0,6.0
hsa-miR-1277-3p,16.0,0.0,1.0,6.0,4.0,24.0,3.0,3.0,6.0,9.0
hsa-miR-1278,28.0,41.0,40.0,21.0,47.0,64.0,39.0,25.0,90.0,61.0
hsa-miR-128-1-5p,0.0,4.0,0.0,0.0,1.0,2.0,5.0,8.0,2.0,2.0
hsa-miR-128-3p,855.0,1028.0,511.0,405.0,4275.0,8535.0,13577.0,7989.0,3941.0,9412.0
hsa-miR-1283,6158.0,4294.0,5869.0,3508.0,4541.0,16565.0,12270.0,11434.0,9192.0,5978.0
hsa-miR-1284,7.0,7.0,3.0,5.0,23.0,68.0,75.0,46.0,41.0,27.0
hsa-miR-1285-3p,26.0,69.0,37.0,19.0,63.0,124.0,219.0,232.0,116.0,90.0
hsa-miR-1285-5p,9.0,8.0,3.0,3.0,28.0,6.0,13.0,4.0,9.0,19.0
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1287-3p,0.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0
hsa-miR-1287-5p,10.0,5.0,14.0,9.0,49.0,26.0,42.0,36.0,67.0,41.0
hsa-miR-1288-3p,2.0,5.0,0.0,0.0,5.0,13.0,17.0,10.0,1.0,7.0
hsa-miR-1288-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1289,1.0,1.0,0.0,0.0,6.0,1.0,4.0,1.0,2.0,9.0
hsa-miR-129-1-3p,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-129-2-3p,0.0,1.0,1.0,0.0,13.0,0.0,1.0,0.0,3.0,2.0
hsa-miR-129-5p,3.0,28.0,1.0,4.0,34.0,24.0,45.0,49.0,10.0,37.0
hsa-miR-1291,1.0,1.0,1.0,0.0,2.0,5.0,8.0,1.0,3.0,1.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1292-5p,3.0,2.0,1.0,1.0,7.0,17.0,24.0,4.0,9.0,8.0
hsa-miR-1293,0.0,5.0,2.0,0.0,2.0,5.0,16.0,13.0,7.0,14.0
hsa-miR-1294,2.0,3.0,4.0,6.0,3.0,10.0,17.0,8.0,12.0,20.0
hsa-miR-1295a,4.0,2.0,1.0,1.0,10.0,46.0,51.0,15.0,7.0,16.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,18.0,10.0,31.0,27.0,71.0,29.0,36.0,24.0,137.0,49.0
hsa-miR-1297,0.0,0.0,0.0,3.0,0.0,63.0,0.0,11.0,10.0,4.0
hsa-miR-1298-5p,1.0,23.0,1.0,2.0,5.0,4.0,2.0,8.0,4.0,4.0
hsa-miR-1299,8.0,63.0,2.0,2.0,10.0,81.0,41.0,174.0,14.0,16.0
hsa-miR-1301-3p,132.0,177.0,33.0,53.0,64.0,1282.0,1824.0,787.0,164.0,686.0
hsa-miR-1301-5p,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302,2.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0
hsa-miR-1303,12.0,1.0,5.0,6.0,9.0,18.0,20.0,7.0,33.0,28.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0
hsa-miR-1304-5p,3.0,18.0,14.0,5.0,38.0,41.0,92.0,57.0,51.0,55.0
hsa-miR-1305,4.0,3.0,1.0,1.0,4.0,12.0,3.0,10.0,4.0,7.0
hsa-miR-1306-3p,9.0,27.0,3.0,3.0,10.0,122.0,172.0,76.0,15.0,68.0
hsa-miR-1306-5p,24.0,12.0,15.0,9.0,21.0,237.0,398.0,82.0,85.0,144.0
hsa-miR-1307-3p,824.0,981.0,311.0,354.0,1377.0,3241.0,6049.0,2548.0,966.0,3209.0
hsa-miR-1307-5p,64.0,99.0,17.0,24.0,99.0,320.0,320.0,355.0,101.0,111.0
hsa-miR-130a-3p,264.0,170.0,150.0,162.0,608.0,1514.0,1710.0,1060.0,527.0,582.0
hsa-miR-130a-5p,9.0,16.0,9.0,5.0,8.0,1.0,0.0,1.0,10.0,1.0
hsa-miR-130b-3p,25.0,21.0,12.0,9.0,98.0,241.0,202.0,137.0,43.0,56.0
hsa-miR-130b-5p,13.0,4.0,3.0,3.0,13.0,375.0,37.0,5.0,3.0,55.0
hsa-miR-132-3p,87.0,128.0,73.0,59.0,368.0,380.0,1116.0,353.0,373.0,846.0
hsa-miR-132-5p,69.0,114.0,37.0,43.0,94.0,335.0,814.0,312.0,218.0,312.0
hsa-miR-1323,52214.0,59716.0,112213.0,37549.0,300561.0,134285.0,295307.0,149926.0,567883.0,342647.0
hsa-miR-133a-3p,2.0,2.0,28.0,39.0,151.0,8.0,7.0,12.0,126.0,64.0
hsa-miR-133a-5p,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0
hsa-miR-133b,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,6.0
hsa-miR-134-3p,1.0,2.0,1.0,2.0,12.0,2.0,5.0,1.0,3.0,7.0
hsa-miR-134-5p,232.0,330.0,146.0,139.0,1565.0,933.0,1665.0,1231.0,365.0,1450.0
hsa-miR-1343-3p,1.0,1.0,0.0,4.0,4.0,30.0,17.0,3.0,2.0,18.0
hsa-miR-135a-2-3p,0.0,1.0,1.0,1.0,1.0,2.0,10.0,2.0,1.0,1.0
hsa-miR-135a-3p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-135a-5p,22.0,6.0,12.0,2.0,8.0,4.0,4.0,2.0,4.0,6.0
hsa-miR-135b-3p,6.0,1.0,4.0,3.0,2.0,18.0,21.0,7.0,8.0,5.0
hsa-miR-135b-5p,2309.0,551.0,1550.0,1195.0,353.0,1030.0,584.0,245.0,1795.0,1109.0
hsa-miR-136-3p,348.0,616.0,541.0,484.0,2516.0,2331.0,1010.0,1944.0,2030.0,1812.0
hsa-miR-136-5p,431.0,603.0,324.0,423.0,1226.0,175.0,263.0,504.0,460.0,733.0
hsa-miR-137-3p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-138-1-3p,1.0,0.0,1.0,1.0,0.0,11.0,4.0,0.0,2.0,1.0
hsa-miR-138-5p,5.0,4.0,7.0,1.0,1.0,20.0,25.0,12.0,32.0,15.0
hsa-miR-139-3p,2.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,2.0,4.0
hsa-miR-139-5p,33.0,19.0,7.0,20.0,14.0,39.0,46.0,19.0,6.0,37.0
hsa-miR-140-3p,1668.0,1353.0,1128.0,1001.0,1424.0,2239.0,2265.0,1449.0,2836.0,2235.0
hsa-miR-140-5p,430.0,128.0,412.0,256.0,1383.0,2304.0,2251.0,1116.0,1928.0,2006.0
hsa-miR-141-3p,4442.0,1591.0,1594.0,1017.0,1388.0,7260.0,6537.0,5245.0,3161.0,1776.0
hsa-miR-141-5p,138.0,145.0,57.0,53.0,117.0,299.0,363.0,252.0,148.0,132.0
hsa-miR-142-3p,149.0,52.0,120.0,152.0,88.0,184.0,82.0,110.0,100.0,143.0
hsa-miR-142-5p,448.0,297.0,335.0,361.0,1198.0,3902.0,1145.0,1238.0,885.0,1273.0
hsa-miR-143-3p,20535.0,58464.0,32199.0,41081.0,212018.0,183858.0,78055.0,99475.0,133183.0,310043.0
hsa-miR-143-5p,46.0,69.0,83.0,165.0,631.0,105.0,102.0,219.0,383.0,373.0
hsa-miR-144-3p,84.0,36.0,71.0,147.0,287.0,385.0,53.0,62.0,78.0,299.0
hsa-miR-144-5p,18.0,6.0,23.0,47.0,39.0,63.0,25.0,19.0,19.0,49.0
hsa-miR-145-3p,53.0,147.0,95.0,93.0,705.0,708.0,540.0,459.0,505.0,1012.0
hsa-miR-145-5p,106.0,95.0,247.0,330.0,811.0,191.0,170.0,322.0,751.0,423.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,2.0
hsa-miR-1469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-146a-3p,6.0,7.0,2.0,2.0,2.0,8.0,21.0,15.0,3.0,7.0
hsa-miR-146a-5p,1761.0,3667.0,1268.0,1930.0,6111.0,7121.0,20703.0,16045.0,6559.0,11084.0
hsa-miR-146b-3p,13.0,15.0,12.0,3.0,6.0,9.0,21.0,20.0,16.0,7.0
hsa-miR-146b-5p,2351.0,3494.0,1349.0,970.0,2854.0,2903.0,4269.0,2198.0,4083.0,5656.0
hsa-miR-147a,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-147b-3p,12.0,21.0,8.0,7.0,43.0,11.0,61.0,38.0,28.0,36.0
hsa-miR-147b-5p,1.0,2.0,1.0,2.0,1.0,4.0,0.0,4.0,2.0,2.0
hsa-miR-148a-3p,95019.0,516357.0,100371.0,65163.0,398921.0,66262.0,128991.0,175952.0,414436.0,227071.0
hsa-miR-148a-5p,42.0,95.0,59.0,40.0,162.0,90.0,90.0,106.0,97.0,106.0
hsa-miR-148b-3p,4399.0,5221.0,4577.0,2744.0,5822.0,3841.0,4979.0,5364.0,13709.0,4377.0
hsa-miR-148b-5p,176.0,138.0,100.0,56.0,69.0,124.0,120.0,85.0,106.0,81.0
hsa-miR-149-3p,5.0,10.0,3.0,5.0,2.0,22.0,10.0,4.0,7.0,13.0
hsa-miR-149-5p,1075.0,477.0,558.0,562.0,504.0,4136.0,3055.0,604.0,1522.0,1476.0
hsa-miR-150-3p,1.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,0.0,0.0
hsa-miR-150-5p,31.0,3.0,7.0,15.0,25.0,44.0,31.0,7.0,12.0,72.0
hsa-miR-151a-3p,14192.0,25766.0,4548.0,3876.0,22551.0,14784.0,52735.0,26828.0,16627.0,29062.0
hsa-miR-151a-5p,187.0,108.0,127.0,162.0,244.0,321.0,561.0,84.0,263.0,380.0
hsa-miR-151b,85.0,40.0,5.0,10.0,46.0,198.0,41.0,126.0,10.0,30.0
hsa-miR-152-3p,2289.0,3311.0,2025.0,1567.0,5392.0,3982.0,6396.0,10412.0,4867.0,5205.0
hsa-miR-152-5p,5.0,8.0,5.0,8.0,14.0,3.0,7.0,6.0,8.0,12.0
hsa-miR-153-3p,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
hsa-miR-1538,0.0,2.0,0.0,0.0,1.0,3.0,11.0,5.0,0.0,5.0
hsa-miR-154-3p,7.0,5.0,11.0,18.0,26.0,30.0,26.0,27.0,20.0,27.0
hsa-miR-154-5p,46.0,20.0,72.0,60.0,319.0,26.0,104.0,102.0,234.0,172.0
hsa-miR-155-5p,283.0,358.0,204.0,83.0,356.0,378.0,392.0,344.0,247.0,194.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-15a-5p,12.0,4.0,5.0,18.0,55.0,42.0,31.0,34.0,20.0,7.0
hsa-miR-15b-3p,35.0,40.0,58.0,38.0,195.0,85.0,89.0,103.0,124.0,167.0
hsa-miR-15b-5p,88.0,48.0,109.0,143.0,515.0,435.0,703.0,342.0,961.0,868.0
hsa-miR-16-1-3p,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-16-2-3p,316.0,285.0,320.0,180.0,1029.0,1974.0,1208.0,854.0,1144.0,1512.0
hsa-miR-16-5p,534.0,203.0,527.0,443.0,2183.0,1614.0,2269.0,1211.0,1735.0,1701.0
hsa-miR-17-3p,9.0,2.0,2.0,1.0,3.0,10.0,2.0,7.0,5.0,6.0
hsa-miR-17-5p,526.0,85.0,625.0,427.0,1520.0,1018.0,1129.0,450.0,1412.0,1414.0
hsa-miR-181a-2-3p,605.0,601.0,174.0,166.0,113.0,3385.0,3208.0,1412.0,431.0,674.0
hsa-miR-181a-3p,34.0,62.0,30.0,35.0,101.0,136.0,73.0,122.0,91.0,87.0
hsa-miR-181a-5p,9246.0,7470.0,4287.0,3537.0,11342.0,35582.0,63610.0,46528.0,12280.0,18176.0
hsa-miR-181b-2-3p,8.0,5.0,7.0,3.0,5.0,28.0,20.0,14.0,13.0,9.0
hsa-miR-181b-3p,2.0,4.0,1.0,3.0,5.0,9.0,8.0,4.0,1.0,2.0
hsa-miR-181b-5p,1287.0,1616.0,771.0,564.0,3225.0,5169.0,9484.0,8684.0,2592.0,3239.0
hsa-miR-181c-3p,20.0,15.0,5.0,3.0,10.0,37.0,59.0,56.0,35.0,11.0
hsa-miR-181c-5p,12.0,5.0,3.0,4.0,7.0,12.0,40.0,12.0,15.0,13.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
hsa-miR-181d-5p,65.0,105.0,33.0,21.0,115.0,152.0,476.0,393.0,182.0,173.0
hsa-miR-182-3p,2.0,2.0,2.0,1.0,2.0,18.0,15.0,15.0,4.0,7.0
hsa-miR-182-5p,655.0,735.0,481.0,258.0,237.0,583.0,540.0,380.0,626.0,460.0
hsa-miR-183-3p,2.0,0.0,0.0,1.0,3.0,2.0,5.0,3.0,1.0,7.0
hsa-miR-183-5p,381.0,422.0,331.0,148.0,332.0,348.0,441.0,212.0,668.0,421.0
hsa-miR-184,417.0,677.0,170.0,94.0,139.0,525.0,1173.0,226.0,661.0,620.0
hsa-miR-1843,55.0,74.0,19.0,19.0,67.0,312.0,419.0,184.0,58.0,194.0
hsa-miR-185-3p,15.0,18.0,18.0,12.0,30.0,77.0,56.0,57.0,47.0,49.0
hsa-miR-185-5p,566.0,363.0,368.0,374.0,634.0,796.0,790.0,610.0,680.0,1118.0
hsa-miR-186-5p,3703.0,1736.0,1553.0,1028.0,2926.0,6752.0,7903.0,4445.0,3583.0,3310.0
hsa-miR-187-3p,14.0,12.0,4.0,18.0,12.0,94.0,56.0,27.0,10.0,55.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0
hsa-miR-188-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
