miRNA,SRR2927797,SRR2927798,SRR2927799,SRR2927800,SRR2927801,SRR2927802,SRR2927803,SRR2927804,SRR2927805,SRR2927806,SRR2927807,SRR2927808,SRR2927809,SRR2927810,SRR2927811,SRR2927812,SRR2927813,SRR3592837,SRR3592838,SRR3592839,SRR3592840,SRR3592841,SRR3592842,SRR3592843,SRR3592844,SRR3592845,SRR3592846,SRR3592847,SRR3592848,SRR3592849,SRR3592850,SRR3592851,SRR3592852,SRR3592853
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3180-3p,1.0,0.0,1.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3181,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3182,44.0,23.0,17.0,83.0,41.0,35.0,24.0,36.0,35.0,24.0,55.0,15.0,37.0,8.0,70.0,52.0,6.0,6.0,2.0,0.0,2.0,10.0,1.0,2.0,5.0,4.0,3.0,2.0,1.0,8.0,1.0,12.0,4.0,0.0
hsa-miR-3187-3p,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3188,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3190-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-3191-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-3p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-3p,1.0,2.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
hsa-miR-3194-5p,0.0,4.0,8.0,5.0,8.0,20.0,3.0,12.0,3.0,3.0,4.0,5.0,37.0,0.0,2.0,18.0,12.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0
hsa-miR-3195,2.0,2.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,3.0,1.0,24.0,6.0,4.0,2.0,0.0,1.0,14.0,2.0,16.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-32-3p,5.0,11.0,5.0,9.0,13.0,7.0,5.0,10.0,9.0,10.0,8.0,6.0,17.0,2.0,12.0,2.0,7.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0
hsa-miR-32-5p,313.0,200.0,146.0,532.0,303.0,407.0,128.0,395.0,202.0,165.0,311.0,154.0,269.0,111.0,195.0,307.0,230.0,35.0,24.0,9.0,40.0,52.0,46.0,26.0,25.0,20.0,28.0,30.0,25.0,33.0,10.0,31.0,43.0,35.0
hsa-miR-3200-3p,5.0,7.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,8.0,5.0,6.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,4323.0,3126.0,4675.0,6623.0,2490.0,3784.0,4023.0,4289.0,5495.0,2509.0,3270.0,3599.0,3325.0,1712.0,6073.0,3138.0,3048.0,397.0,292.0,396.0,552.0,316.0,509.0,438.0,345.0,562.0,354.0,397.0,526.0,418.0,246.0,801.0,458.0,408.0
hsa-miR-320a-5p,7.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,7.0,1.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-320b,63.0,28.0,731.0,847.0,686.0,701.0,419.0,462.0,856.0,449.0,691.0,100.0,860.0,380.0,798.0,323.0,491.0,69.0,27.0,9.0,85.0,91.0,98.0,62.0,40.0,89.0,73.0,78.0,103.0,78.0,1.0,85.0,45.0,59.0
hsa-miR-320c,120.0,52.0,119.0,33.0,7.0,43.0,0.0,17.0,5.0,31.0,4.0,76.0,99.0,71.0,3.0,26.0,16.0,3.0,2.0,0.0,5.0,6.0,6.0,3.0,1.0,13.0,6.0,10.0,1.0,26.0,3.0,2.0,0.0,3.0
hsa-miR-320d,6.0,36.0,5.0,14.0,128.0,48.0,51.0,14.0,98.0,115.0,293.0,53.0,232.0,18.0,22.0,6.0,25.0,5.0,1.0,7.0,1.0,8.0,5.0,0.0,0.0,8.0,3.0,11.0,2.0,32.0,3.0,3.0,3.0,0.0
hsa-miR-320e,10.0,0.0,34.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0
hsa-miR-323a-3p,2.0,4.0,1.0,11.0,3.0,11.0,8.0,7.0,2.0,0.0,3.0,1.0,4.0,2.0,16.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
hsa-miR-324-3p,38.0,31.0,68.0,74.0,83.0,136.0,71.0,73.0,72.0,50.0,47.0,89.0,48.0,46.0,92.0,104.0,57.0,4.0,2.0,7.0,11.0,9.0,13.0,9.0,8.0,8.0,6.0,2.0,15.0,6.0,8.0,12.0,24.0,10.0
hsa-miR-324-5p,45.0,18.0,32.0,37.0,47.0,68.0,41.0,38.0,54.0,37.0,35.0,25.0,106.0,28.0,62.0,39.0,34.0,4.0,3.0,1.0,6.0,9.0,12.0,4.0,2.0,10.0,3.0,2.0,4.0,11.0,3.0,9.0,9.0,10.0
hsa-miR-326,1.0,0.0,3.0,2.0,5.0,1.0,4.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,38.0,32.0,18.0,21.0,32.0,49.0,36.0,16.0,17.0,23.0,30.0,29.0,27.0,14.0,31.0,56.0,46.0,2.0,2.0,3.0,1.0,5.0,4.0,6.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,8.0,5.0,10.0
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,26.0,11.0,27.0,36.0,29.0,36.0,16.0,21.0,29.0,16.0,31.0,30.0,37.0,12.0,13.0,21.0,17.0,3.0,3.0,0.0,6.0,4.0,9.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,6.0,3.0
hsa-miR-330-5p,54.0,29.0,50.0,66.0,66.0,79.0,54.0,83.0,74.0,64.0,59.0,56.0,91.0,26.0,64.0,71.0,45.0,2.0,3.0,6.0,5.0,5.0,11.0,5.0,7.0,5.0,8.0,7.0,7.0,5.0,2.0,3.0,9.0,3.0
hsa-miR-331-3p,40.0,36.0,19.0,27.0,13.0,29.0,41.0,43.0,50.0,21.0,40.0,11.0,85.0,16.0,24.0,18.0,10.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,5.0,0.0,5.0,3.0,5.0,4.0,2.0,7.0,3.0
hsa-miR-331-5p,72.0,35.0,38.0,157.0,105.0,80.0,57.0,59.0,83.0,21.0,44.0,25.0,64.0,37.0,81.0,93.0,53.0,12.0,7.0,8.0,11.0,12.0,17.0,4.0,8.0,6.0,4.0,2.0,5.0,11.0,2.0,12.0,12.0,6.0
hsa-miR-335-3p,46.0,20.0,29.0,196.0,356.0,364.0,40.0,15.0,57.0,27.0,638.0,516.0,157.0,41.0,152.0,38.0,87.0,13.0,0.0,1.0,12.0,43.0,48.0,6.0,0.0,5.0,1.0,85.0,84.0,15.0,10.0,12.0,3.0,16.0
hsa-miR-335-5p,117.0,48.0,29.0,404.0,275.0,259.0,46.0,53.0,46.0,29.0,386.0,446.0,50.0,42.0,139.0,55.0,93.0,5.0,5.0,2.0,29.0,46.0,37.0,2.0,3.0,7.0,6.0,39.0,73.0,7.0,9.0,17.0,11.0,5.0
hsa-miR-337-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,1.0,0.0,0.0,12.0,2.0,3.0,9.0,12.0,4.0,0.0,1.0,1.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-339-3p,380.0,562.0,972.0,533.0,566.0,865.0,746.0,629.0,777.0,487.0,398.0,844.0,483.0,238.0,786.0,793.0,542.0,44.0,59.0,83.0,60.0,95.0,116.0,86.0,56.0,85.0,79.0,58.0,141.0,64.0,36.0,119.0,133.0,70.0
hsa-miR-339-5p,407.0,372.0,739.0,537.0,667.0,578.0,599.0,352.0,521.0,301.0,335.0,525.0,892.0,140.0,724.0,550.0,316.0,38.0,41.0,55.0,40.0,92.0,64.0,61.0,33.0,50.0,39.0,52.0,69.0,100.0,22.0,104.0,98.0,52.0
hsa-miR-33a-3p,18.0,30.0,11.0,28.0,20.0,23.0,11.0,50.0,20.0,9.0,23.0,10.0,112.0,12.0,25.0,42.0,17.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,5.0,2.0,14.0,0.0,9.0,8.0,4.0
hsa-miR-33a-5p,43.0,12.0,12.0,49.0,71.0,44.0,8.0,37.0,18.0,20.0,57.0,23.0,47.0,2.0,18.0,86.0,42.0,7.0,2.0,1.0,4.0,11.0,7.0,0.0,2.0,2.0,1.0,6.0,2.0,4.0,0.0,1.0,17.0,4.0
hsa-miR-33b-3p,4.0,7.0,8.0,3.0,7.0,0.0,3.0,4.0,7.0,4.0,3.0,6.0,8.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
hsa-miR-33b-5p,46.0,39.0,28.0,36.0,130.0,43.0,36.0,80.0,62.0,39.0,113.0,44.0,110.0,20.0,33.0,90.0,52.0,6.0,3.0,2.0,2.0,15.0,6.0,5.0,9.0,4.0,3.0,12.0,12.0,17.0,3.0,1.0,9.0,7.0
hsa-miR-340-3p,2.0,1.0,1.0,1.0,5.0,9.0,3.0,7.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,57.0,34.0,10.0,103.0,101.0,82.0,39.0,175.0,22.0,44.0,86.0,41.0,119.0,15.0,66.0,46.0,51.0,5.0,7.0,0.0,7.0,15.0,14.0,3.0,9.0,3.0,5.0,12.0,8.0,19.0,2.0,10.0,9.0,7.0
hsa-miR-342-3p,535.0,614.0,889.0,669.0,477.0,1373.0,1029.0,968.0,712.0,561.0,685.0,565.0,2425.0,449.0,1487.0,1039.0,662.0,48.0,78.0,60.0,44.0,62.0,167.0,116.0,87.0,60.0,71.0,75.0,65.0,258.0,52.0,177.0,159.0,90.0
hsa-miR-342-5p,41.0,26.0,84.0,52.0,21.0,60.0,128.0,66.0,42.0,35.0,22.0,48.0,94.0,41.0,93.0,41.0,16.0,7.0,3.0,4.0,5.0,2.0,7.0,10.0,7.0,10.0,5.0,0.0,8.0,6.0,5.0,10.0,8.0,2.0
hsa-miR-345-3p,0.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,143.0,210.0,778.0,364.0,446.0,294.0,206.0,150.0,335.0,123.0,175.0,177.0,361.0,90.0,212.0,223.0,126.0,13.0,23.0,53.0,30.0,54.0,41.0,23.0,14.0,28.0,15.0,17.0,37.0,59.0,17.0,29.0,38.0,16.0
hsa-miR-346,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-34a-3p,18.0,3.0,7.0,27.0,12.0,1.0,4.0,10.0,12.0,6.0,12.0,0.0,34.0,0.0,19.0,22.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,4.0,0.0
hsa-miR-34a-5p,792.0,344.0,260.0,1402.0,1660.0,458.0,396.0,790.0,510.0,303.0,759.0,340.0,1896.0,213.0,829.0,570.0,232.0,91.0,38.0,21.0,126.0,210.0,69.0,34.0,58.0,59.0,40.0,97.0,60.0,232.0,29.0,115.0,109.0,25.0
hsa-miR-34b-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34b-5p,0.0,1.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-34c-3p,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,2.0,10.0,8.0,95.0,24.0,12.0,5.0,7.0,7.0,2.0,32.0,9.0,33.0,10.0,30.0,21.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,4.0,0.0
hsa-miR-3605-3p,1.0,2.0,11.0,8.0,6.0,13.0,5.0,4.0,7.0,12.0,2.0,8.0,1.0,0.0,14.0,12.0,5.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
hsa-miR-3605-5p,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3609,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,8.0,9.0,2.0,1.0,4.0,2.0,7.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-361-3p,735.0,578.0,782.0,938.0,782.0,957.0,603.0,771.0,1006.0,502.0,611.0,504.0,555.0,392.0,792.0,827.0,538.0,78.0,64.0,72.0,74.0,109.0,96.0,69.0,77.0,94.0,56.0,80.0,83.0,79.0,48.0,89.0,132.0,72.0
hsa-miR-361-5p,201.0,129.0,177.0,373.0,235.0,256.0,189.0,189.0,197.0,84.0,159.0,100.0,396.0,55.0,343.0,240.0,105.0,36.0,16.0,16.0,36.0,30.0,30.0,21.0,19.0,33.0,14.0,22.0,17.0,56.0,4.0,54.0,40.0,16.0
hsa-miR-3610,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3611,2.0,2.0,0.0,5.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-3p,2.0,3.0,3.0,6.0,2.0,7.0,0.0,3.0,0.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,13.0,13.0,7.0,15.0,2.0,16.0,4.0,10.0,10.0,5.0,18.0,9.0,17.0,6.0,4.0,5.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0
hsa-miR-3614-3p,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3614-5p,6.0,6.0,7.0,17.0,12.0,30.0,6.0,4.0,11.0,6.0,7.0,7.0,4.0,9.0,13.0,10.0,17.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
hsa-miR-3615,21.0,74.0,72.0,6.0,97.0,124.0,58.0,169.0,41.0,90.0,96.0,109.0,25.0,44.0,22.0,172.0,272.0,1.0,9.0,4.0,0.0,4.0,19.0,4.0,12.0,6.0,12.0,6.0,16.0,0.0,7.0,3.0,25.0,38.0
hsa-miR-3616-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,18.0,3.0,0.0,18.0,7.0,12.0,6.0,9.0,1.0,3.0,11.0,4.0,5.0,0.0,5.0,7.0,16.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0
hsa-miR-362-5p,3.0,2.0,4.0,7.0,2.0,5.0,2.0,3.0,1.0,1.0,7.0,1.0,4.0,0.0,9.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3620-3p,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,4.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,1841.0,28.0,1740.0,1611.0,3516.0,2256.0,592.0,1458.0,3473.0,809.0,1409.0,292.0,3105.0,6.0,558.0,925.0,6.0,197.0,1.0,141.0,124.0,438.0,278.0,54.0,105.0,344.0,106.0,145.0,59.0,362.0,0.0,74.0,154.0,2.0
hsa-miR-363-5p,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,2.0,1.0,2.0,0.0,3.0,3.0,0.0,2.0,8.0,1.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3651,1.0,8.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,16.0,2.0,7.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-3652,2.0,3.0,2.0,3.0,5.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-3654,0.0,1.0,4.0,10.0,4.0,0.0,1.0,9.0,6.0,4.0,10.0,3.0,9.0,2.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0
hsa-miR-3655,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3657,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,1.0,0.0,0.0,9.0,9.0,1.0,1.0,0.0,0.0,4.0,1.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
